"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
609,201,K03,204,1,1/10/2025 10:58,1,1,RFID,13.5,3,E2806F122000E902424A8630,SLT3527E,13.5,,"1,076.31",
610,201,K03,202,1,1/10/2025 10:58,1,1,RFID,4.5,3,E280110520007A93CD780A55,JVU1668,4.5,,"1,186.18",
611,201,K03,203,1,1/10/2025 10:59,1,1,RFID,9.2,3,E2806F1220005B02424E4FF1,JMV8222,9.2,,182.11,
612,201,K03,202,1,1/10/2025 10:59,1,1,RFID,4.5,3,E20034120133200000253BE4,JVS8009,4.5,,140.92,
613,201,K03,203,1,1/10/2025 11:01,1,1,RFID,9.2,3,E2806F12200016023E9C4F50,KFT6901,9.2,,337.59,
614,201,K03,202,1,1/10/2025 11:01,1,1,RFID,4.5,3,E2806F1220004D024120A087,VKP3343,4.5,,615.2,
615,201,K03,202,1,1/10/2025 11:02,1,1,RFID,4.5,3,E2801105200076DB0F2A09DB,JQL1933,4.5,,255.31,
616,201,K03,202,1,1/10/2025 11:02,1,1,RFID,4.5,3,E2806F1220000602413B5ADB,LH72,4.5,,149.93,
617,201,K03,204,1,1/10/2025 11:04,1,1,RFID,13.5,3,E2806F12200074024120B919,QLD8657,13.5,,59.6,
618,201,K03,202,1,1/10/2025 11:05,1,1,RFID,4.5,3,E2C06A1220009A022CC01B97,SNA2318A,4.5,,202.89,
619,201,K03,203,1,1/10/2025 11:05,1,1,RFID,9.2,3,E280110520007A8AF92A0ACE,JXC3473,9.2,,70.8,
620,201,K03,202,1,1/10/2025 11:06,1,1,RFID,4.5,3,E2801105200074DCE89D0ACC,JVC812,4.5,,95.37,
621,201,K03,202,1,1/10/2025 11:07,1,1,RFID,4.5,3,E2806F1220005F02424AF4E0,UTHM6966,4.5,,75.5,
622,201,K03,202,1,1/10/2025 11:07,1,1,RFID,4.5,3,E280110520007452A43809ED,JUE6911,4.5,,53.34,
623,201,K03,202,1,1/10/2025 11:08,1,1,RFID,4.5,3,E2806F122000E002424DE06D,JLB9741,4.5,,75.5,
624,201,K03,202,1,1/10/2025 11:08,1,1,RFID,4.5,3,E2806F122000A302424AAE45,JTF3451,4.5,,75.5,
625,201,K03,202,1,1/10/2025 11:10,1,1,RFID,4.5,3,E2806F12200020024224A4BF,VLK5665,4.5,,164.88,
626,201,K03,202,1,1/10/2025 11:11,1,1,RFID,4.5,3,E2806F1220009C02412D7843,JKY8318,4.5,,171.4,
627,201,K03,204,1,1/10/2025 11:12,1,1,RFID,13.5,3,E280110520007585CCEB0A55,JUU4189,13.5,,66.5,
628,201,K03,202,1,1/10/2025 11:13,1,1,RFID,4.5,3,E2806F12200084024249EAC1,JVV7101,4.5,,75.5,
629,201,K03,202,1,1/10/2025 11:15,1,1,RFID,4.5,3,E2801105200076DBC4DF0A55,JWH5538,4.5,,625.16,
630,201,K03,202,1,1/10/2025 11:15,1,1,RFID,4.5,3,E280110520007701CAE80A55,JMY1717,4.5,,98.61,
631,201,K03,204,1,1/10/2025 11:16,1,1,RFID,13.5,3,E2806F1220002602413071FC,JVM56,13.5,,413.62,
632,201,K03,204,1,1/10/2025 11:16,1,1,RFID,13.5,3,E28011052000728EC9DE0A55,JKP36,13.5,,"1,503.22",
633,201,K03,202,1,1/10/2025 11:16,1,1,RFID,4.5,3,E2003412013620000024B60A,CEN9349,4.5,,245.22,
634,201,K03,204,1,1/10/2025 11:17,1,1,RFID,13.5,3,E20034120128200000254039,SMS40E,13.5,,533.51,
635,201,K03,204,1,1/10/2025 11:20,1,1,RFID,13.5,3,E2806F1220009802413AC33A,JXL7830,13.5,,66.5,
636,201,K03,204,1,1/10/2025 11:21,1,1,RFID,13.5,3,E280110520007B5E0BD80A5A,JUW6384,13.5,,45.8,
637,201,K03,202,1,1/10/2025 11:21,1,1,RFID,4.5,3,E2806F1220006D024243DCE2,JXD1028,4.5,,126.25,
638,201,K03,202,1,1/10/2025 11:22,1,1,RFID,4.5,3,E20034120132030008704C01,JTM6520,4.5,,24.79,
640,201,K03,202,1,1/10/2025 11:23,1,1,RFID,4.5,3,E2806F1220000C023E9C9AA9,QS8300Q,4.5,,36.49,
641,201,K03,204,1,1/10/2025 11:23,1,1,RFID,13.5,3,E2806F1220008C02424AA3DC,RAJ7001,13.5,,66.5,
642,201,K03,202,1,1/10/2025 11:23,1,1,RFID,4.5,3,E28011052000748AA7CB0AD1,VJW9111,4.5,,94.65,
643,201,K03,202,1,1/10/2025 11:25,1,1,RFID,4.5,3,E280110520007A5D19D90A56,VLA6788,4.5,,181.43,
644,201,K03,202,1,1/10/2025 11:25,1,1,RFID,4.5,3,E2806F12200084023E9BD06A,JWB8088,4.5,,"2,652.29",
645,201,K03,202,1,1/10/2025 11:26,1,1,RFID,4.5,3,E280110520007059F9FC0ACE,JUT8510,4.5,,75.5,
646,201,K03,204,1,1/10/2025 11:27,1,1,RFID,13.5,3,E2806F1220005D02413AB48D,JXG9293,13.5,,66.5,
647,201,K03,202,1,1/10/2025 11:28,1,1,RFID,4.5,3,E2806F1220008902412D6D2F,JNR93,4.5,,364.21,
648,201,K03,202,1,1/10/2025 11:28,1,1,RFID,4.5,3,E2003412012F200000248DB6,JVE7939,4.5,,114.24,
649,201,K03,203,1,1/10/2025 11:28,1,1,RFID,9.2,3,E2806F1220002F02412D7753,KEM2611,9.2,,70.8,
650,201,K03,202,1,1/10/2025 11:29,1,1,RFID,4.5,3,E280110520007501F8920ACE,JMG5310,4.5,,75.5,
651,201,K03,202,1,1/10/2025 11:29,1,1,RFID,4.5,3,E2806F122000B0024150B3A1,PRJ4567,4.5,,75.5,
652,201,K03,202,1,1/10/2025 11:29,1,1,RFID,4.5,3,E280110520007089C7080A55,JHV9182,4.5,,269,
653,201,K03,202,1,1/10/2025 11:33,1,1,RFID,4.5,3,E2003412013620000024C520,NDK5,4.5,,256.41,
654,201,K03,203,1,1/10/2025 11:33,1,1,RFID,9.2,3,E280110520007912E2A90A55,VDF4587,9.2,,196.38,
655,201,K03,202,1,1/10/2025 11:34,1,1,RFID,4.5,3,E280110520007885C4FF0A55,WWB3659,4.5,,75.5,
656,201,K03,202,1,1/10/2025 11:37,1,1,RFID,4.5,3,E2806F122000620241209E87,JWS4031,4.5,,886.27,
657,201,K03,202,1,1/10/2025 11:37,1,1,RFID,4.5,3,E280110520007952F9390ACE,JTP4356,4.5,,31.76,
658,201,K03,203,1,1/10/2025 11:40,1,1,RFID,9.2,3,E28011052000794C9D2C0A1C,JUG9511,9.2,,14.28,
659,201,K03,204,1,1/10/2025 11:40,1,1,RFID,13.5,3,E2806F122000FE0241223A5F,WVG9674,13.5,,242.69,
660,201,K03,202,1,1/10/2025 11:41,1,1,RFID,4.5,3,E280110520007B1EC67E0A55,JTF1589,4.5,,12.43,
661,201,K03,203,1,1/10/2025 11:42,1,1,RFID,9.2,3,E2806F1220002302413B4553,JWQ6754,9.2,,81.2,
662,201,K03,202,1,1/10/2025 11:43,1,1,RFID,4.5,3,E280110520007795E7B80ACC,JWB8419,4.5,,75.5,
663,201,K03,202,1,1/10/2025 11:43,1,1,RFID,4.5,3,E2806F1220000B02424ABC03,DFM9119,4.5,,75.5,
664,201,K03,202,1,1/10/2025 11:45,1,1,RFID,4.5,3,E2C06A12200087022CBD4289,SNN6412R,4.5,,605.25,
665,201,K03,202,1,1/10/2025 11:46,1,1,RFID,4.5,3,E2801105200074CAC6B50A55,JNU5673,4.5,,85.03,
666,201,K03,202,1,1/10/2025 11:46,1,1,RFID,4.5,3,E28011052000794DC50D0A55,VHF93,4.5,,"4,296.46",
667,201,K03,204,1,1/10/2025 11:47,1,1,RFID,13.5,3,E2003412013C0100062E73A4,VCN4183,13.5,,111.44,
668,201,K03,202,1,1/10/2025 11:48,1,1,RFID,4.5,3,E2806F1220000C02424AA969,JSG9563,4.5,,40.77,
669,201,K03,202,1,1/10/2025 11:48,1,1,RFID,4.5,3,E2806F1220004802424AD1A9,VPR1173,4.5,,168.05,
670,201,K03,202,1,1/10/2025 11:49,1,1,RFID,4.5,3,E2806F12200016023E98A695,JNR8241,4.5,,89.25,
671,201,K03,202,1,1/10/2025 11:54,1,1,RFID,4.5,3,E200341201330300086FC360,JSB9977,4.5,,95.93,
672,201,K03,202,1,1/10/2025 11:54,1,1,RFID,4.5,3,E280110520007B49E91C0ACC,VBR5104,4.5,,75.5,
673,201,K03,202,1,1/10/2025 11:55,1,1,RFID,4.5,3,E2806F122000FD0241225B13,JSL86,4.5,,"4,338.67",
674,201,K03,202,1,1/10/2025 11:56,1,1,RFID,4.5,3,E2806F1220002C023E98F798,WTG5361,4.5,,87.45,
675,201,K03,202,1,1/10/2025 11:56,1,1,RFID,4.5,3,E280110520007592C5180A55,VEN9459,4.5,,75.5,
676,201,K03,202,1,1/10/2025 11:57,1,1,RFID,4.5,3,E28011052000711AF9050ACE,JPU8816,4.5,,120.22,
677,201,K03,202,1,1/10/2025 11:58,1,1,RFID,4.5,3,E2806F12200032024132B55A,WXM5408,4.5,,159.82,
678,201,K03,202,1,1/10/2025 12:00,1,1,RFID,4.5,3,E280110520007B1EE0910A55,JNH9277,4.5,,177.85,
679,201,K03,202,1,1/10/2025 12:03,1,1,RFID,4.5,3,E28011052000790EE8C50ACC,JTF32,4.5,,75.5,
680,201,K03,202,1,1/10/2025 12:03,1,1,RFID,4.5,3,E2806F12200007024249B1A8,JYF7651,4.5,,5.94,
681,201,K03,202,1,1/10/2025 12:03,1,1,RFID,4.5,3,E2801105200077850F2609DB,JSS6332,4.5,,75.5,
682,201,K03,204,1,1/10/2025 12:05,1,1,RFID,13.5,3,E280110520007A9AF61C0AD3,MCQ188,13.5,,66.5,
683,201,K03,202,1,1/10/2025 12:07,1,1,RFID,4.5,3,E28011052000785CE7B60ACC,VJH2300,4.5,,12,
684,201,K03,202,1,1/10/2025 12:09,1,1,RFID,4.5,3,E280110520007B0DE1640A55,AKK873,4.5,,144.02,
685,201,K03,204,1,1/10/2025 12:09,1,1,RFID,13.5,3,E28011052000739DE9AC0ACC,PQV123,13.5,,66.5,
686,201,K03,203,1,1/10/2025 12:10,1,1,RFID,9.2,3,E2806F122000D4023E9C57EC,WB8098K,9.2,,70.8,
687,201,K03,202,1,1/10/2025 12:10,1,1,RFID,4.5,3,E280110520007695C5B50A55,VDP8736,4.5,,80.55,
688,201,K03,202,1,1/10/2025 12:11,1,1,RFID,4.5,3,E28011052000771BE78E09ED,JSY9788,4.5,,75.5,
689,201,K03,202,1,1/10/2025 12:12,1,1,RFID,4.5,3,E2806F1220000A023E9CAAE1,VMF2415,4.5,,161.58,
690,201,K03,203,1,1/10/2025 12:13,1,1,RFID,9.2,3,E2806F12200071024120CEEF,VNV1412,9.2,,70.8,
691,201,K03,202,1,1/10/2025 12:13,1,1,RFID,4.5,3,E28011052000735CC8B80A55,JSD3886,4.5,,12.88,
692,201,K03,   ,1,1/10/2025 12:13,1,1,RFID,13.5,3,E2806F1220004002423AB1F6,JWL235,13.5,05 - No entry info,1.57,
693,201,K03,202,1,1/10/2025 12:15,1,1,RFID,4.5,3,E28011052000785BCA5F0A55,JNU3850,4.5,,75.5,
694,201,K03,202,1,1/10/2025 12:15,1,1,RFID,4.5,3,E280110520007B84E78A0ACC,JPS3955,4.5,,97.65,
695,201,K03,202,1,1/10/2025 12:16,1,1,RFID,4.5,3,E2806F1220007902424B0280,JTW9219,4.5,,181.94,
696,201,K03,202,1,1/10/2025 12:17,1,1,RFID,4.5,3,E280110520007956D58009ED,JTK7899,4.5,,115.91,
697,201,K03,204,1,1/10/2025 12:18,1,1,RFID,13.5,3,E28011052000758EE8A30ACC,VLW215,13.5,,79.62,
698,201,K03,202,1,1/10/2025 12:18,1,1,RFID,4.5,3,E280110520007303E1860A55,VEN3386,4.5,,46.3,
699,201,K03,204,1,1/10/2025 12:19,1,1,RFID,13.5,3,E2806F12200002023E9C489B,JQB2002,13.5,,48.24,
700,201,K03,202,1,1/10/2025 12:19,1,1,RFID,4.5,3,E2801105200078559D8E0A1C,GT5959,4.5,,221.7,
701,201,K03,202,1,1/10/2025 12:19,1,1,RFID,4.5,3,E280110520007303F9940ACE,JVM6695,4.5,,164.75,
702,201,K03,203,1,1/10/2025 12:19,1,1,RFID,9.2,3,E28011052000719BC9740A55,BPW7313,9.2,,189.2,
703,201,K03,202,1,1/10/2025 12:20,1,1,RFID,4.5,3,E2806F12200093023AE32A91,JXW7188,4.5,,"2,624.77",
704,201,K03,202,1,1/10/2025 12:20,1,1,RFID,4.5,3,E2806F1220006502413B444E,JQM7687,4.5,,143.23,
705,201,K03,202,1,1/10/2025 12:20,1,1,RFID,4.5,3,E2806F122000570241339F8E,JVE5583,4.5,,41.88,
706,201,K03,202,1,1/10/2025 12:22,1,1,RFID,4.5,3,E2806F122000C6024147190A,MDU688,4.5,,766.29,
707,201,K03,202,1,1/10/2025 12:22,1,1,RFID,4.5,3,E2801105200072C2F3B70ACE,VAX8610,4.5,,519.78,
708,201,K03,204,1,1/10/2025 12:23,1,1,RFID,13.5,3,E2806F1220006A0242452D44,CET7553,13.5,,86.01,
710,201,K03,202,1,1/10/2025 12:24,1,1,RFID,4.5,3,E2806F122000CC023E9BB152,JSU7845,4.5,,320.72,
711,201,K03,203,1,1/10/2025 12:25,1,1,RFID,9.2,3,E2801105200076498CD30A1C,JSN2880,9.2,,20.92,
712,201,K03,202,1,1/10/2025 12:26,1,1,RFID,4.5,3,E2801105200074D4C5B30A55,JJR9504,4.5,,"5,503.68",
713,201,K03,202,1,1/10/2025 12:27,1,1,RFID,4.5,3,E2806F122000C902413338C0,JVW2880,4.5,,75.5,
714,201,K03,203,1,1/10/2025 12:27,1,1,RFID,9.2,3,E2806F1220000002413092E2,JPM3949,9.2,,351.84,
715,201,K03,202,1,1/10/2025 12:27,1,1,RFID,4.5,3,E280110520007194E74D09ED,JMH938,4.5,,136.1,
716,201,K03,203,1,1/10/2025 12:28,1,1,RFID,9.2,3,E280110520007716F8EF0ACE,VKF9212,9.2,,113.06,
717,201,K03,202,1,1/10/2025 12:30,1,1,RFID,4.5,3,E2801105200076CDF4590ACE,JWY2910,4.5,,75.5,
718,201,K03,202,1,1/10/2025 12:31,1,1,RFID,4.5,3,E2801105200072D5B8DA0AD1,JVY358,4.5,,75.5,
719,201,K03,203,1,1/10/2025 12:31,1,1,RFID,9.2,3,E28011052000711BC4FF0A55,WUL9121,9.2,,46.96,
720,201,K03,202,1,1/10/2025 12:31,1,1,RFID,4.5,3,E2806F122000820241312EFC,SJJ558,4.5,,146.08,
721,201,K03,202,1,1/10/2025 12:32,1,1,RFID,4.5,3,E2806F122000F402424AE2D6,WYQ4822,4.5,,75.5,
722,201,K03,202,1,1/10/2025 12:33,1,1,RFID,4.5,3,E2003412013801000637C54A,WRW78,4.5,,514.48,
723,201,K03,202,1,1/10/2025 12:34,1,1,RFID,4.5,3,E2806F122000E402424A8759,JWB1995,4.5,,145.96,
724,201,K03,204,1,1/10/2025 12:36,1,1,RFID,13.5,3,E280110520007252CA570A55,VKK969,13.5,,148.31,
725,201,K03,202,1,1/10/2025 12:39,1,1,RFID,4.5,3,E280110520007486F95B0ACE,KFR74,4.5,,107.54,
726,201,K03,204,1,1/10/2025 12:40,1,1,RFID,13.5,3,E2806F122000A30241334063,VPR1259,13.5,,92.17,
727,201,K03,204,1,1/10/2025 12:40,1,1,RFID,13.5,3,E2801105200074DAE9AD0ACC,VKL1259,13.5,,278.67,
728,201,K03,202,1,1/10/2025 12:43,1,1,RFID,4.5,3,E2806F122000F0024133AEFA,FFF2299,4.5,,136.91,
729,201,K03,202,1,1/10/2025 12:44,1,1,RFID,4.5,3,E2801105200074DAE2440A55,ALP8281,4.5,,22.66,
730,201,K03,202,1,1/10/2025 12:45,1,1,RFID,4.5,3,E280110520007A9AE1940A55,JUV2288,4.5,,737.94,
731,201,K03,202,1,1/10/2025 12:45,1,1,RFID,4.5,3,E28011052000750BF46B0ACE,UMS6696,4.5,,"4,724.50",
732,201,K03,204,1,1/10/2025 12:47,1,1,RFID,13.5,3,E2806F1220009D023EB05F47,JFF6180,13.5,,10.35,
733,201,K03,202,1,1/10/2025 12:47,1,1,RFID,4.5,3,E2806F122000BB023E9C7859,QAA7319T,4.5,,49.65,
734,201,K03,202,1,1/10/2025 12:47,1,1,RFID,4.5,3,E280110520007714E76A0ACC,JWC7180,4.5,,75.5,
735,201,K03,202,1,1/10/2025 12:47,1,1,RFID,4.5,3,E2806F122000D7023E859C15,JWX5613,4.5,,117.36,
736,201,K03,204,1,1/10/2025 12:47,1,1,RFID,13.5,3,E2801105200072540BE60A5A,DDE3689,13.5,,66.5,
737,201,K03,202,1,1/10/2025 12:49,1,1,RFID,4.5,3,E2806F122000A902412D88FB,JMA67,4.5,,138.56,
738,201,K03,202,1,1/10/2025 12:49,1,1,RFID,4.5,3,E2806F122000CC0241314809,VLV6191,4.5,,4.5,
739,201,K03,204,1,1/10/2025 12:51,1,1,RFID,13.5,3,E2C06A122000CB022CB92FAC,SNK894M,13.5,,287.54,
740,201,K03,204,1,1/10/2025 12:53,1,1,RFID,13.5,3,E2806F1220000B02413AC950,MDX9904,13.5,,66.5,
741,201,K03,202,1,1/10/2025 12:55,1,1,RFID,4.5,3,E28011052000775B0AF10A5A,ALS7238,4.5,,81.16,
742,201,K03,204,1,1/10/2025 12:55,1,1,RFID,13.5,3,E280110520007B53F9250ACE,TCR6181,13.5,,69.07,
743,201,K03,204,1,1/10/2025 12:56,1,1,RFID,13.5,3,E2806F122000E3024223EF0F,WMR70,13.5,,120.77,
744,201,K03,202,1,1/10/2025 12:57,1,1,RFID,4.5,3,E2806F122000E1024243D9CD,JXN8094,4.5,,506.21,
745,201,K03,202,1,1/10/2025 12:58,1,1,RFID,4.5,3,E2801105200078C2C9650A55,JTN919,4.5,,458.74,
746,201,K03,203,1,1/10/2025 12:59,1,1,RFID,9.2,3,E28011052000748AE0FC0A55,JTJ5686,9.2,,70.8,
747,201,K03,202,1,1/10/2025 12:59,1,1,RFID,4.5,3,E2806F122000510241219D25,PHK2405,4.5,,51.4,
748,201,K03,203,1,1/10/2025 12:59,1,1,RFID,9.2,3,E2806F12200024023E9C3344,QLE6742,9.2,,106.52,
749,201,K03,202,1,1/10/2025 12:59,1,1,RFID,4.5,3,E280110520007714CCBA0A55,TG11,4.5,,"1,677.49",
750,201,K03,202,1,1/10/2025 13:00,1,1,RFID,4.5,3,E2806F1220008902413AA270,JRV8537,4.5,,75.5,
751,201,K03,202,1,1/10/2025 13:01,1,1,RFID,4.5,3,E2806F1220000F02424471D5,VBB4018,4.5,,75.5,
752,201,K03,203,1,1/10/2025 13:01,1,1,RFID,9.2,3,E20034120125200000251F24,JTV8354,9.2,,943.17,
753,201,K03,204,1,1/10/2025 13:02,1,1,RFID,13.5,3,E280110520007044E8C10ACC,VAA6650,13.5,,66.5,
754,201,K03,202,1,1/10/2025 13:03,1,1,RFID,4.5,3,E280110520007509E0880A55,JUD333,4.5,,75.5,
755,201,K03,204,1,1/10/2025 13:04,1,1,RFID,13.5,3,E2806F122000FB0241312AF3,VJV3981,13.5,,63.73,
756,201,K03,202,1,1/10/2025 13:04,1,1,RFID,4.5,3,E28011052000715573B40ADF,JUE4371,4.5,,303.96,
757,201,K03,204,1,1/10/2025 13:04,1,1,RFID,13.5,3,E280110520007914CA590A55,DES2772,13.5,,126.14,
758,201,K03,202,1,1/10/2025 13:05,1,1,RFID,4.5,3,E2806F1220003F023E9BF952,JWS630,4.5,,625.36,
759,201,K03,202,1,1/10/2025 13:06,1,1,RFID,4.5,3,E280110520007385F4500ACE,JRW23,4.5,,158.03,
760,201,K03,202,1,1/10/2025 13:07,1,1,RFID,4.5,3,E2806F122000B5024249EFD1,JYG8907,4.5,,75.5,
761,201,K03,202,1,1/10/2025 13:07,1,1,RFID,4.5,3,E2806F1220004F02424FCCBA,WXS37,4.5,,190.75,
762,201,K03,202,1,1/10/2025 13:08,1,1,RFID,4.5,3,E2801105200070840AEB0A5A,JVC5522,4.5,,267.08,
763,201,K03,204,1,1/10/2025 13:09,1,1,RFID,13.5,3,E280110520007852E97C0ACC,JQK5910,13.5,,9.32,
764,201,K03,203,1,1/10/2025 13:09,1,1,RFID,9.2,3,E2806F1220007F024245D4A2,SMS2500,9.2,,335.41,
765,201,K03,202,1,1/10/2025 13:10,1,1,RFID,4.5,3,E2801105200070424321097F,JKY8832,4.5,,75.5,
766,201,K03,202,1,1/10/2025 13:10,1,1,RFID,4.5,3,E280110520007116C6570A55,JUS2334,4.5,,873.36,
767,201,K03,202,1,1/10/2025 13:10,1,1,RFID,4.5,3,E2806F122000A5023EB0F510,CFA600,4.5,,"12,471.36",
768,201,K03,203,1,1/10/2025 13:11,1,1,RFID,9.2,3,E2806F12200089023E85FB54,AMY2208,9.2,,70.8,
769,201,K03,202,1,1/10/2025 13:11,1,1,RFID,4.5,3,E280110520007996E7CB0ACC,JSU4757,4.5,,75.5,
770,201,K03,202,1,1/10/2025 13:11,1,1,RFID,4.5,3,E2806F12200017023E9CA303,NCB9788,4.5,,10.33,
771,201,K03,203,1,1/10/2025 13:12,1,1,RFID,9.2,3,E280110520007B4AF4860ACE,QCR8262,9.2,,132.72,
772,201,K03,202,1,1/10/2025 13:13,1,1,RFID,4.5,3,E2806F122000290242457E54,JXV2802,4.5,,211.96,
773,201,K03,203,1,1/10/2025 13:14,1,1,RFID,9.2,3,E280110520007341E8F30ACC,RAN3454,9.2,,83.35,
774,201,K03,202,1,1/10/2025 13:15,1,1,RFID,4.5,3,E2C06A12200023022CBE250B,SJE8787R,4.5,,217.91,
775,201,K03,202,1,1/10/2025 13:16,1,1,RFID,4.5,3,E280110520007B03B8CF0AD1,UC2332,4.5,,"2,942.62",
776,201,K03,202,1,1/10/2025 13:17,1,1,RFID,4.5,3,E2806F122000FA023E85804E,JSK1717,4.5,,113.18,
777,201,K03,203,1,1/10/2025 13:18,1,1,RFID,9.2,3,E2806F122000540241212C8F,SJC2363,9.2,,347.46,
778,201,K03,202,1,1/10/2025 13:18,1,1,RFID,4.5,3,E2806F122000930241506689,VMW266,4.5,,17.13,
779,201,K03,202,1,1/10/2025 13:19,1,1,RFID,4.5,3,E2806F122000F802412D65DE,JJU1313,4.5,,161.32,
780,201,K03,202,1,1/10/2025 13:20,1,1,RFID,4.5,3,E2806F122000E202424A858F,JB3,4.5,,75.5,
781,201,K03,202,1,1/10/2025 13:21,1,1,RFID,4.5,3,E28011052000724DFA400ACE,PQQ393,4.5,,140.15,
782,201,K03,202,1,1/10/2025 13:21,1,1,RFID,4.5,3,E280110520007481C8D00A55,JWJ7895,4.5,,83.32,
783,201,K03,202,1,1/10/2025 13:22,1,1,RFID,4.5,3,E2806F12200073023EB0E358,JVX4185,4.5,,75.5,
784,201,K03,202,1,1/10/2025 13:23,1,1,RFID,4.5,3,E2806F1220007902425CA6C9,VPS9381,4.5,,22.5,
785,201,K03,202,1,1/10/2025 13:23,1,1,RFID,4.5,3,E280110520007684B8D40AD1,JTV996,4.5,,843.41,
787,201,K03,203,1,1/10/2025 13:24,1,1,RFID,9.2,3,E2801105200070D3C9FA0A55,JUJ9360,9.2,,562.83,
788,201,K03,202,1,1/10/2025 13:25,1,1,RFID,4.5,3,E2806F12200082024137D664,JUQ9905,4.5,,75.5,
790,201,K03,203,1,1/10/2025 13:28,1,1,RFID,9.2,3,E280110520007945E8C20ACC,KEY7771,9.2,,70.8,
791,201,K03,203,1,1/10/2025 13:28,1,1,RFID,9.2,3,E280110520007096C99B0A55,JVK3311,9.2,,70.8,
792,201,K03,203,1,1/10/2025 13:29,1,1,RFID,9.2,3,E2806F122000B0024137DB20,WDT889,9.2,,70.8,
793,201,K03,202,1,1/10/2025 13:30,1,1,RFID,4.5,3,E28011052000784D0BDC0A5A,JRR398,4.5,,75.5,
794,201,K03,204,1,1/10/2025 13:30,1,1,RFID,13.5,3,E280110520007303E78F0ACC,VJP5585,13.5,,66.5,
795,201,K03,202,1,1/10/2025 13:30,1,1,RFID,4.5,3,E2806F1220005202412D54C4,JTJ6138,4.5,,146.49,
796,201,K03,203,1,1/10/2025 13:30,1,1,RFID,9.2,3,E2806F1220001D02424EBE32,JXR8585,9.2,,28.8,
797,201,K03,202,1,1/10/2025 13:31,1,1,RFID,4.5,3,E2806F1220005B02412D1F31,JXB2997,4.5,,97.2,
798,201,K03,202,1,1/10/2025 13:31,1,1,RFID,4.5,3,E280110520007693C5870A55,VJW9787,4.5,,75.5,
799,201,K03,204,1,1/10/2025 13:31,1,1,RFID,13.5,3,E280110520007AC5CA470A55,WYJ7992,13.5,,223.98,
800,201,K03,202,1,1/10/2025 13:31,1,1,RFID,4.5,3,E2806F1220005A0242244175,JRM592,4.5,,10.05,
801,201,K03,203,1,1/10/2025 13:33,1,1,RFID,9.2,3,E2806F122000BF0241308111,SU13M,9.2,,49.87,
802,201,K03,204,1,1/10/2025 13:33,1,1,RFID,13.5,3,E28011052000738AE1070A55,VHQ3184,13.5,,66.5,
803,201,K03,202,1,1/10/2025 13:34,1,1,RFID,4.5,3,E2806F122000FB024120AD2D,VHQ3993,4.5,,107.62,
804,201,K03,202,1,1/10/2025 13:35,1,1,RFID,4.5,3,E28011052000734AE2C60A55,JTA8288,4.5,,75.5,
805,201,K03,203,1,1/10/2025 13:36,1,1,RFID,9.2,3,E2806F122000EE02412D018E,JXK9941,9.2,,41.12,
806,201,K03,202,1,1/10/2025 13:36,1,1,RFID,4.5,3,E280110520007691E8440ACC,JWA222,4.5,,"1,281.23",
807,201,K03,202,1,1/10/2025 13:36,1,1,RFID,4.5,3,E280110520007356E7690ACC,JTK317,4.5,,75.5,
808,201,K03,202,1,1/10/2025 13:36,1,1,RFID,4.5,3,E2806F12200096023E84FF35,PRR9495,4.5,,75.5,
809,201,K03,202,1,1/10/2025 13:37,1,1,RFID,4.5,3,E2003412012C20000024FB54,JVB44,4.5,,75.5,
810,201,K03,204,1,1/10/2025 13:38,1,1,RFID,13.5,3,E2003412013620000024B7A4,SB51F,13.5,,177.13,
811,201,K03,202,1,1/10/2025 13:38,1,1,RFID,4.5,3,E280110520007A42F9A90ACE,AMM8912,4.5,,42.36,
812,201,K03,202,1,1/10/2025 13:40,1,1,RFID,4.5,3,E280110520007AC4C8990A55,MBA4664,4.5,,100.81,
813,201,K03,202,1,1/10/2025 13:40,1,1,RFID,4.5,3,E28011052000749EE8320ACC,JWA5693,4.5,,17.08,
814,201,K03,202,1,1/10/2025 13:41,1,1,RFID,4.5,3,E2806F122000DA023EB0FAF6,VLV901,4.5,,75.5,
815,201,K03,202,1,1/10/2025 13:41,1,1,RFID,4.5,3,E2801105200076DA19C70A56,JUW4709,4.5,,75.5,
816,201,K03,202,1,1/10/2025 13:42,1,1,RFID,4.5,3,E2806F1220001F02415073D6,QAB3959A,4.5,,75.5,
817,201,K03,202,1,1/10/2025 13:42,1,1,RFID,4.5,3,E2806F1220000402424ED8B7,JXR8606,4.5,,296.32,
818,201,K03,202,1,1/10/2025 13:42,1,1,RFID,4.5,3,E2C06A1220007002201B48B1,SMY2432M,4.5,,212.66,
819,201,K03,203,1,1/10/2025 13:43,1,1,RFID,9.2,3,E2801105200076DBC6810A55,VR8785,9.2,,70.8,
820,201,K03,204,1,1/10/2025 13:44,1,1,RFID,13.5,3,E28011052000728AC6270A55,JLL6883,13.5,,164.66,
821,201,K03,202,1,1/10/2025 13:44,1,1,RFID,4.5,3,E28011052000724EF92C0ACE,USM8833,4.5,,184.84,
